z,n,levelEnergy(MeV),spinAndParity,massExcess(keV),halflife,decayMode,betaMinus(keV),electronCapture(keV),positronEmission(keV),neutronSeparationEnergy(keV),protonSeparationEnergy(keV),alpha(keV),deltaAlpha(keV),twoNeutronSeparationEnergy(keV),twoProtonSeparationEnergy(keV),doubleBetaMinus(keV),doubleElectronCapture(keV),electronCaptureOneProtonEmission(keV),betaMinusOneNeutronEmission(keV),betaMinusTwoNeutronEmission(keV),bindingEnergy(keV),bindingEnergyLDMFit(keV),pairingGap(keV),firstExcitedStateEnergy(keV),firstTwoPlusEnergy(keV),firstThreeMinusEnergy(keV),firstFourPlusEnergy(keV),firstFourPlusOverFirstTwoPlusEnergy,quadrupoleDeformation,BE4DBE2,thermalNeutronCapture(Barns),thermalNeutronFission(Barns),FY235U,FY239Pu,FY252Cf,
39,47,0.2180,(8+),-79065 14,47.4 m 4,IT = 99.31,-1314 15,5240 14,4218 14,9512 24,5469 14,-5520 14,-142 10,21531 15,14102 14,-10149 15,3464 14,-4405 14,-14179 16,-24004 20,8638.43 16,30.54 16,1147 14,208.04 7,,,,,,,,,,,
39,47,0.2180,(8+),-79065 14,47.4 m 4,EC = 0.69,-1314 15,5240 14,4218 14,9512 24,5469 14,-5520 14,-142 10,21531 15,14102 14,-10149 15,3464 14,-4405 14,-14179 16,-24004 20,8638.43 16,30.54 16,1147 14,208.04 7,,,,,,,,,,,
39,46,0.0,(1/2)-,-77842 19,2.68 h 5,EC = 100.00,-4667 20,3261 19,2239 19,12019 19,4482 19,-4810 20,-199 18,2.178E+4 3,13349 19,-11562 19,4325 19,-5372 19,-14492 20,-2.807E+4 3,8628.15 22,39.82 22,1253 15,19.68 17,,,,,,,,,0 ,0 ,0 
39,46,0.0190,(9/2)+,-77823 19,4.86 h 13,EC = 100.00,-4667 20,3261 19,2239 19,12019 19,4482 19,-4810 20,-199 18,2.178E+4 3,13349 19,-11562 19,4325 19,-5372 19,-14492 20,-2.807E+4 3,8628.15 22,39.82 22,1253 15,19.68 17,,,,,,,,,0 ,0 ,0 
39,46,0.0190,(9/2)+,-77823 19,4.86 h 13,IT LT 2.0E-3,-4667 20,3261 19,2239 19,12019 19,4482 19,-4810 20,-199 18,2.178E+4 3,13349 19,-11562 19,4325 19,-5372 19,-14492 20,-2.807E+4 3,8628.15 22,39.82 22,1253 15,19.68 17,,,,,,,,,0 ,0 ,0 
39,49,0.0,4-,-84299.0 15,106.626 d 21,EC = 100.00,-670 6,3622.6 15,2600.6 15,9352.0 19,6707.9 15,-6965 3,1192.9 18,21159 14,16130.0 15,-8.13E+3 6,-1690.0 15,-6990.2 15,-13023 4,-22472.6 21,8682.540 17,3.402 17,1065.8 12,231.927 25,,,,,,,,,1.7E-11 11,1.8E-9 11,3.6E-11 23
39,48,0.0,1/2-,-83018.4 11,79.8 h 3,EC = 100.00,-3671 4,1861.7 11,839.7 11,11807 14,5784.3 11,-6373 3,164.1 20,21319 19,15429.0 11,-9144 7,1579.4 11,-7560.4 11,-13121 4,-25985.8 16,8674.845 13,20.290 13,1227 7,380.82 7,,,,,,,,,1.0E-13 6,2.9E-11 18,3.7E-13 24
39,48,0.3808,9/2+,-82637.6 11,13.37 h 3,IT = 98.43,-3671 4,1861.7 11,839.7 11,11807 14,5784.3 11,-6373 3,164.1 20,21319 19,15429.0 11,-9144 7,1579.4 11,-7560.4 11,-13121 4,-25985.8 16,8674.845 13,20.290 13,1227 7,380.82 7,,,,,,,,,1.0E-13 6,2.9E-11 18,3.7E-13 24
39,48,0.3808,9/2+,-82637.6 11,13.37 h 3,EC = 1.57,-3671 4,1861.7 11,839.7 11,11807 14,5784.3 11,-6373 3,164.1 20,21319 19,15429.0 11,-9144 7,1579.4 11,-7560.4 11,-13121 4,-25985.8 16,8674.845 13,20.290 13,1227 7,380.82 7,,,,,,,,,1.0E-13 6,2.9E-11 18,3.7E-13 24
39,41,0.0,(4-),-61148 6,30.1 s 5,EC = 100.00,-6.4E+3 3,9163 7,8141 7,1.142E+4 8,2957 10,-3094 6,312 4,2.51E+4 3,8791 7,-2.27E+4 4,11027 7,2366 7,-2.24E+4 3,-36441 9,8454.28 8,17.06 8,6.1E+2 4,228.5 1,,,,,,,,,,,
39,41,0.0,(4-),-61148 6,30.1 s 5,EP  ,-6.4E+3 3,9163 7,8141 7,1.142E+4 8,2957 10,-3094 6,312 4,2.51E+4 3,8791 7,-2.27E+4 4,11027 7,2366 7,-2.24E+4 3,-36441 9,8454.28 8,17.06 8,6.1E+2 4,228.5 1,,,,,,,,,,,
39,41,0.2285,(1-),-60920 6,4.8 s 3,IT = 81.00,-6.4E+3 3,9163 7,8141 7,1.142E+4 8,2957 10,-3094 6,312 4,2.51E+4 3,8791 7,-2.27E+4 4,11027 7,2366 7,-2.24E+4 3,-36441 9,8454.28 8,17.06 8,6.1E+2 4,228.5 1,,,,,,,,,,,
39,41,0.2285,(1-),-60920 6,4.8 s 3,EC = 19.00,-6.4E+3 3,9163 7,8141 7,1.142E+4 8,2957 10,-3094 6,312 4,2.51E+4 3,8791 7,-2.27E+4 4,11027 7,2366 7,-2.24E+4 3,-36441 9,8454.28 8,17.06 8,6.1E+2 4,228.5 1,,,,,,,,,,,
39,40,0.0,(5/2+),-5.780E+4 8,14.8 s 6,EC = 100.00,-1.10E+4 3,7.68E+3 8,6.65E+3 8,1.37E+4 3,1.92E+3 8,-3.01E+3 8,3.9E+2 10,2.751E+4 22,7.55E+3 8,-2.62E+4 5,1.300E+4 8,1.84E+3 8,-2.50E+4 4,-4.235E+4 11,8416.8 10,12.8 10,1.14E+3 17,184.0 4,,,,,,,,,,,
39,40,0.0,(5/2+),-5.780E+4 8,14.8 s 6,EP ? ,-1.10E+4 3,7.68E+3 8,6.65E+3 8,1.37E+4 3,1.92E+3 8,-3.01E+3 8,3.9E+2 10,2.751E+4 22,7.55E+3 8,-2.62E+4 5,1.300E+4 8,1.84E+3 8,-2.50E+4 4,-4.235E+4 11,8416.8 10,12.8 10,1.14E+3 17,184.0 4,,,,,,,,,,,
39,43,0.0,1+,-68064 5,8.30 s 20,EC = 100.00,-4450 6,7946 8,6924 8,10422 8,3825 6,-3554 6,29 5,23059 8,10467 6,-1.63E+4 3,8124 6,104 7,-1.861E+4 9,-29447 8,8529.28 7,35.87 7,895 10,142.34 7,,,,,,,,,,,
39,42,0.0,(5/2+),-65713 5,70.4 s 10,EC = 100.00,-8.19E+3 9,5815 6,4793 6,12636 8,2690 6,-3307 6,158 4,2.405E+4 8,9488 6,-1.94E+4 4,9744 7,-826 6,-1.90E+4 3,-35086 8,8505.90 7,33.03 7,1107 6,113.28 4,,,,,,,,,,,
39,45,0.0,(6+),-73894 4,39.5 m 8,EC = 100.00,-2473 7,6755 4,5733 4,9760 19,4386 8,-4144 5,-2.8E+2 3,21973 7,12285 5,-12701 4,5865 5,-2113 5,-16054 8,-26423 6,8587.78 5,42.01 5,1129 14,16.8 10,,,,,,,,,,,
39,45,0.0670,1+,-73827 4,4.6 s 2,EC = 100.00,-2473 7,6755 4,5733 4,9760 19,4386 8,-4144 5,-2.8E+2 3,21973 7,12285 5,-12701 4,5865 5,-2113 5,-16054 8,-26423 6,8587.78 5,42.01 5,1129 14,16.8 10,,,,,,,,,,,
39,44,0.0,9/2+,-72206 19,7.08 m 8,EC = 100.00,-6294 20,4592 20,3570 20,12213 19,3485 20,-3828 19,-133 14,22635 19,11327 19,-1.459E+4 16,6865 19,-3307 19,-16663 19,-3.082E+4 3,8573.66 22,43.40 22,1226 14,62.04 10,,,,,,,,,,,
39,44,0.0620,3/2-,-72144 19,2.85 m 2,EC = 60.00,-6294 20,4592 20,3570 20,12213 19,3485 20,-3828 19,-133 14,22635 19,11327 19,-1.459E+4 16,6865 19,-3307 19,-16663 19,-3.082E+4 3,8573.66 22,43.40 22,1226 14,62.04 10,,,,,,,,,,,
39,44,0.0620,3/2-,-72144 19,2.85 m 2,IT = 40.00,-6294 20,4592 20,3570 20,12213 19,3485 20,-3828 19,-133 14,22635 19,11327 19,-1.459E+4 16,6865 19,-3307 19,-16663 19,-3.082E+4 3,8573.66 22,43.40 22,1226 14,62.04 10,,,,,,,,,,,
39,36,,,-3.18E+4 3,,,,,1.48E+4 4,1.38E+4 4,,-1.7E+3 3,-2.0E+3 5,0 AP,,4.E+2 3,,2.54E+4 3,1.28E+4 3,,,8089 4,9 4,,,,,,,,,,,,,
39,38,0.0,(5/2+),-4.644E+4 20,57 ms +22-12,EC = 100.00,-1.48E+4 4,1.137E+4 20,1.034E+4 20,1.63E+4 4,-5.2E+2 20,-2.85E+3 21,2.5E+2 25,3.08E+4 4,3.80E+3 20,,1.839E+4 20,6.75E+3 20,,,8278 3,6 3,1.2E+3 3,,,,,,,,,,,,
39,38,0.0,(5/2+),-4.644E+4 20,57 ms +22-12,EP  ,-1.48E+4 4,1.137E+4 20,1.034E+4 20,1.63E+4 4,-5.2E+2 20,-2.85E+3 21,2.5E+2 25,3.08E+4 4,3.80E+3 20,,1.839E+4 20,6.75E+3 20,,,8278 3,6 3,1.2E+3 3,,,,,,,,,,,,
39,38,0.0,(5/2+),-4.644E+4 20,57 ms +22-12,P  ,-1.48E+4 4,1.137E+4 20,1.034E+4 20,1.63E+4 4,-5.2E+2 20,-2.85E+3 21,2.5E+2 25,3.08E+4 4,3.80E+3 20,,1.839E+4 20,6.75E+3 20,,,8278 3,6 3,1.2E+3 3,,,,,,,,,,,,
39,37,0.0,,-3.82E+4 3,GT 200 ns ,EC  ,,1.60E+4 3,1.50E+4 3,1.45E+4 4,-1.1E+3 4,-2.3E+3 6,0 AP,,9.E+2 3,,2.22E+4 3,1.17E+4 3,,,8173 4,5 4,9.E+2 3,,,,,,,,,,,,
39,37,0.0,,-3.82E+4 3,GT 200 ns ,P  ,,1.60E+4 3,1.50E+4 3,1.45E+4 4,-1.1E+3 4,-2.3E+3 6,0 AP,,9.E+2 3,,2.22E+4 3,1.17E+4 3,,,8173 4,5 4,9.E+2 3,,,,,,,,,,,,
39,39,0.0,(0+),-5.22E+4 3,53 ms 8,EC = 100.00,-1.13E+4 5,1.10E+4 3,1.00E+4 3,1.38E+4 4,1.7E+3 3,-2.7E+3 3,3.E+2 3,3.01E+4 4,6.3E+3 3,,1.48E+4 3,5.4E+3 3,-2.86E+4 5,,8349 4,-5 4,0 AP,,,,,,,,,,,,
39,39,0.0,(0+),-5.22E+4 3,53 ms 8,EP  ,-1.13E+4 5,1.10E+4 3,1.00E+4 3,1.38E+4 4,1.7E+3 3,-2.7E+3 3,3.E+2 3,3.01E+4 4,6.3E+3 3,,1.48E+4 3,5.4E+3 3,-2.86E+4 5,,8349 4,-5 4,0 AP,,,,,,,,,,,,
39,39,0.0,(5+),-5.22E+4 3,5.8 s 6,EC = 100.00,-1.13E+4 5,1.10E+4 3,1.00E+4 3,1.38E+4 4,1.7E+3 3,-2.7E+3 3,3.E+2 3,3.01E+4 4,6.3E+3 3,,1.48E+4 3,5.4E+3 3,-2.86E+4 5,,8349 4,-5 4,0 AP,,,,,,,,,,,,
39,39,0.0,(5+),-5.22E+4 3,5.8 s 6,EP  ,-1.13E+4 5,1.10E+4 3,1.00E+4 3,1.38E+4 4,1.7E+3 3,-2.7E+3 3,3.E+2 3,3.01E+4 4,6.3E+3 3,,1.48E+4 3,5.4E+3 3,-2.86E+4 5,,8349 4,-5 4,0 AP,,,,,,,,,,,,
40,69,0.0,,-4.57E+4 5,56 ms 3,B- = 100.00,1.10E+4 7,-1.32E+4 9,-1.43E+4 9,2.9E+3 6,1.62E+4 8,-1.00E+4 7,0 AP,7.9E+3 6,3.21E+4 9,2.09E+4 5,,,5.7E+3 5,1.9E+3 7,8204 5,-6 5,8.E+2 5,,,,,,,,,,3.9E-9 25,0 ,1.7E-9 11
40,69,0.0,,-4.57E+4 5,56 ms 3,BN ? ,1.10E+4 7,-1.32E+4 9,-1.43E+4 9,2.9E+3 6,1.62E+4 8,-1.00E+4 7,0 AP,7.9E+3 6,3.21E+4 9,2.09E+4 5,,,5.7E+3 5,1.9E+3 7,8204 5,-6 5,8.E+2 5,,,,,,,,,,3.9E-9 25,0 ,1.7E-9 11
40,69,0.0,,-4.57E+4 5,56 ms 3,B2N ? ,1.10E+4 7,-1.32E+4 9,-1.43E+4 9,2.9E+3 6,1.62E+4 8,-1.00E+4 7,0 AP,7.9E+3 6,3.21E+4 9,2.09E+4 5,,,5.7E+3 5,1.9E+3 7,8204 5,-6 5,8.E+2 5,,,,,,,,,,3.9E-9 25,0 ,1.7E-9 11
40,68,0.0,0+,-5.09E+4 4,77.4 ms 22,B- = 100.00,8.6E+3 4,-1.42E+4 7,-1.52E+4 7,5.0E+3 5,1.63E+4 6,-9.6E+3 5,3.E+2 3,8.3E+3 4,3.12E+4 7,1.98E+4 4,,-3.00E+4 8,4.7E+3 4,-9.E+2 6,8253 4,0 AP,1.0E+3 4,174.3 5,174.3 5,,521.5 6,2.99196 9,,,,,3.1E-12 20,5.E-9 3,1.4E-7 9
40,68,0.0,0+,-5.09E+4 4,77.4 ms 22,BN  ,8.6E+3 4,-1.42E+4 7,-1.52E+4 7,5.0E+3 5,1.63E+4 6,-9.6E+3 5,3.E+2 3,8.3E+3 4,3.12E+4 7,1.98E+4 4,,-3.00E+4 8,4.7E+3 4,-9.E+2 6,8253 4,0 AP,1.0E+3 4,174.3 5,174.3 5,,521.5 6,2.99196 9,,,,,3.1E-12 20,5.E-9 3,1.4E-7 9
40,67,0.0,,-5.40E+4 3,146 ms 4,B- = 100.00,9.7E+3 3,-1.20E+4 6,-1.31E+4 6,3.3E+3 4,1.55E+4 6,-9.2E+3 4,4.1E+2 23,8.7E+3 3,3.04E+4 6,1.85E+4 3,-2.58E+4 8,-2.70E+4 7,4.1E+3 3,0 AP,8284 3,3 3,8.E+2 3,,,,,,,,,,1.6E-9 10,1.4E-7 9,2.7E-6 18
40,67,0.0,,-5.40E+4 3,146 ms 4,BN LE 23.00,9.7E+3 3,-1.20E+4 6,-1.31E+4 6,3.3E+3 4,1.55E+4 6,-9.2E+3 4,4.1E+2 23,8.7E+3 3,3.04E+4 6,1.85E+4 3,-2.58E+4 8,-2.70E+4 7,4.1E+3 3,0 AP,8284 3,3 3,8.E+2 3,,,,,,,,,,1.6E-9 10,1.4E-7 9,2.7E-6 18
40,66,0.0,0+,-5.875E+4 20,180 ms 9,B- = 100.00,7.45E+3 20,-1.30E+4 5,-1.40E+4 5,5.36E+3 20,1.55E+4 4,-9.01E+3 21,4.0E+2 15,9.17E+3 20,2.96E+4 4,1.738E+4 20,-2.44E+4 6,-2.78E+4 5,3.10E+3 20,-3.1E+3 3,8330.0 20,10.0 20,9.6E+2 22,152.1 5,152.1 5,,476.5 7,3.13280 11,,,,,1.7E-8 11,1.8E-6 12,6.E-5 4
40,66,0.0,0+,-5.875E+4 20,180 ms 9,BN LE 7.00,7.45E+3 20,-1.30E+4 5,-1.40E+4 5,5.36E+3 20,1.55E+4 4,-9.01E+3 21,4.0E+2 15,9.17E+3 20,2.96E+4 4,1.738E+4 20,-2.44E+4 6,-2.78E+4 5,3.10E+3 20,-3.1E+3 3,8330.0 20,10.0 20,9.6E+2 22,152.1 5,152.1 5,,476.5 7,3.13280 11,,,,,1.7E-8 11,1.8E-6 12,6.E-5 4
40,61,0.0,(3/2+),-73161 8,2.3 s 1,B- = 100.00,5731 9,-8106 11,-9128 11,4860 12,13129 14,-7005 9,205 8,11687 13,25220 10,10359 8,-17836 12,-20632 11,-1441 12,-6968 12,8485.84 8,27.08 8,816 8,98.16 5,,,,,,,,,0.0279 11,0.023 7,0.022 7
40,60,0.0,0+,-76373 8,7.1 s 4,B- = 100.00,3419 11,-9051 14,-10073 14,6827 13,13018 10,-5879 12,-258 8,11234 12,24528 9,9820 8,-16555 11,-21143 9,-2109 15,-8991 12,8522.11 8,33.68 8,984 9,212.61 4,212.61 4,,564.57 5,2.65542 6,0.347 5,1.32 4,,,0.050 16,0.048 3,0.021 7
40,65,0.0,,-61458 12,670 ms 28,B- = 100.00,8457 13,-1.09E+4 4,-1.19E+4 4,3812 15,1.467E+4 20,-8558 15,466 11,9792 15,2.876E+4 20,15873 15,-2.33E+4 5,-2.50E+4 3,2281 12,-2572 17,8358.60 12,10.72 12,7.6E+2 11,124.0 10,,,,,,,,,0.0012 7,6.E-5 4,3.9E-4 25
40,65,0.0,,-61458 12,670 ms 28,BN LE 2.00,8457 13,-1.09E+4 4,-1.19E+4 4,3812 15,1.467E+4 20,-8558 15,466 11,9792 15,2.876E+4 20,15873 15,-2.33E+4 5,-2.50E+4 3,2281 12,-2572 17,8358.60 12,10.72 12,7.6E+2 11,124.0 10,,,,,,,,,0.0012 7,6.E-5 4,3.9E-4 25
40,64,0.0,0+,-65718 9,0.87 s 6,B- = 100.00,6093 9,-1.164E+4 20,-1.266E+4 20,5980 13,14550 15,-8325 12,434 9,10279 13,2.814E+4 7,14626 13,-2.20E+4 3,-2.573E+4 20,1240 10,-5562 13,8402.32 9,17.33 9,1084 10,139.3 3,139.3 3,,452.1 4,3.24551 8,0.38 3,,,,8.3E-4 13,6.E-4 4,0.0022 14
40,64,0.0,0+,-65718 9,0.87 s 6,BN LE 1.00,6093 9,-1.164E+4 20,-1.266E+4 20,5980 13,14550 15,-8325 12,434 9,10279 13,2.814E+4 7,14626 13,-2.20E+4 3,-2.573E+4 20,1240 10,-5562 13,8402.32 9,17.33 9,1084 10,139.3 3,139.3 3,,452.1 4,3.24551 8,0.38 3,,,,8.3E-4 13,6.E-4 4,0.0022 14
40,63,0.0,(5/2-),-67809 9,1.32 s 11,B- = 100.00,7220 10,-9352 15,-10374 15,4299 13,13925 10,-7715 10,277 8,10791 12,27062 13,13145 13,-2.053E+4 20,-2.294E+4 7,418 10,-5060 13,8425.83 9,19.22 9,841 9,109.1 3,,,,,,,,,0.005 3,0.0022 14,0.008 3
40,63,0.0,(5/2-),-67809 9,1.32 s 11,BN LE 1.00,7220 10,-9352 15,-10374 15,4299 13,13925 10,-7715 10,277 8,10791 12,27062 13,13145 13,-2.053E+4 20,-2.294E+4 7,418 10,-5060 13,8425.83 9,19.22 9,841 9,109.1 3,,,,,,,,,0.005 3,0.0022 14,0.008 3
40,62,0.0,0+,-71581 9,2.9 s 2,B- = 100.00,4717 9,-10409 10,-11431 10,6492 12,13816 11,-7584 9,306 8,11351 12,26342 11,11979 12,-1.942E+4 7,-23545 12,-761 10,-7933 12,8466.29 9,25.63 9,1096 9,151.78 11,151.78 11,,478.28 16,3.15113 3,0.42 5,,,,0.0178 7,0.012 4,0.014 5
40,58,0.0,0+,-81282 8,30.7 s 4,B- = 100.00,2243 10,-8993 12,-10015 12,6416 8,12455 11,-4861 9,78 7,11986 8,22941 12,6834 8,-14859 9,-19990 9,-3750 9,-11822 12,8581.40 9,28.61 9,1005 8,854.06 6,1222.91 5,1806.18 6,1843.41 6,1.50739 8,0.068 7,14.483 ,,,0.026 12,0.029 9,0.006 4
40,57,0.0,1/2+,-82936.69 12,16.749 h 8,B- = 100.00,2666 4,-6821 7,-7843 7,5569.15 4,11896 6,-5276 8,1134 4,13419.4 9,22397 6,4608.01 17,-14356 3,-17307 8,-5405.18 11,-12293.06 17,8603.7182 13,16.5468 13,424 4,1103.13 12,,,,,,,,,0.0109 7,0.0158 13,0.0017 11
40,56,0.0,0+,-85438.86 11,2.35E+19 y 21,2B-  ,163.97 10,-7109 6,-8131 6,7850.2 9,11520 7,-4996 3,908.7 17,14312.16 20,21171.1 17,3356.03 7,-12521 8,-17611 6,-6723.9 5,-15212.43 16,8635.3283 12,17.8744 12,1140.5 4,1581.64 6,1750.497 15,1897.158 16,2750 15,1.57098 16,0.060 4,2.285042E-2,,0.0034 4,0.0054 12,4.E-4 3
40,55,0.0,5/2+,-85659.9 9,64.032 d 6,B- = 100.00,1126.3 10,-4452 7,-5474 7,6461.9 9,10597 6,-4433 6,849 3,14680.5 10,20152 8,2051.9 9,-10543 6,-14103.2 19,-7362.2 17,-14589.7 12,8643.592 9,13.362 9,694.2 6,953.97 13,,,,,,1.200547E+0,,0.00127 20,0.0013 8,6.E-5 4
40,59,0.0,(1/2+),-77617 10,2.1 s 1,B- = 100.00,4719 16,-6973 12,-7995 12,4406 13,12617 13,-4924 12,-419 9,10823 10,23614 11,8353 11,-15098 12,-18483 11,-2163 12,-8157 15,8539.23 11,32.54 11,1211 9,121.74 7,,,,,,,,,0.036 8,0.038 12,0.012 4
40,50,0.0,0+,-88772.55 12,STABLE,,,-6111 3,-2275.6 4,-3297.6 4,11966 3,8350.3 4,-6674.36 12,2303.96 11,21286 5,15428.86 12,-8600 3,-2821.6 15,-9852.49 15,-16218 24,-28743.63 17,8709.9699 13,-10.2567 13,2385.8 14,1760.74 14,2186.273 14,2747.875 16,3076.925 15,1.40738 11,0.0919 11,7.797594E-2,,2.1E-12 13,3.0E-10 19,5.E-12 3
40,50,2.3190,5-,-86453.55 12,809.2 ms 20,IT = 100.00,-6111 3,-2275.6 4,-3297.6 4,11966 3,8350.3 4,-6674.36 12,2303.96 11,21286 5,15428.86 12,-8600 3,-2821.6 15,-9852.49 15,-16218 24,-28743.63 17,8709.9699 13,-10.2567 13,2385.8 14,1760.74 14,2186.273 14,2747.875 16,3076.925 15,1.40738 11,0.0919 11,7.797594E-2,,2.1E-12 13,3.0E-10 19,5.E-12 3
40,54,0.0,0+,-87269.33 16,STABLE,,,-900.3 15,-4918 6,-5940 6,8218.6 5,10331 10,-3743.3 15,235.9 7,14952.94 19,18980 3,1144.75 22,-8423.6 17,-14472 8,-8127.8 15,-16958.68 23,8666.8016 18,16.9833 18,878.3 5,918.75 5,918.75 5,2057.63 10,1469.62 10,1.59958 14,0.088 10,0.18 44.988366E-2,,1.9E-4 12,3.0E-4 19,7.E-6 4
40,53,0.0,5/2+,-87122.0 5,1.61E+6 y 5,B- = 100.00,90.8 15,-2895 10,-3917 10,6734.3 4,9595 9,-3337.9 5,245.2 3,15369.1 4,18048 5,-314.9 5,-7036 8,-11544 3,-8740.1 18,-16626.6 6,8671.621 5,8.526 5,742.2 3,266.82 5,,,,,,6.950772E-1,,1.4E-6 9,1.7E-5 11,4.E-7 3
40,52,0.0,0+,-88459.02 9,STABLE,,,-2005.7 18,-3643 9,-4665 9,8634.75 4,9396.7 18,-2962.31 9,100.76 9,15829.11 15,17086.0 15,-1650.44 18,-5592 3,-12096 5,-9892 3,-21940.13 13,8692.6783 11,7.2896 11,950.21 24,934.51 4,934.51 4,2339.66 4,1495.46 5,1.60026 9,0.101 4,0.63 62.292317E-1,,1.2E-4 8,9.E-7 6,1.7E-8 11
40,51,0.0,5/2+,-87895.59 10,STABLE,,,-1258 3,-1544.3 18,-2566.3 18,7194.36 15,8687.7 4,-5440.43 9,1599.62 9,19160 3,16264.51 13,-5687 6,-4244 5,-9233.6 15,-13305 3,-23412.47 13,8693.3149 11,-5.3851 11,720.19 10,1204.81 13,,,,,,8.325699E-1,,4.E-10 3,3.7E-8 12,5.E-10 3
40,47,0.0,9/2+,-79347 4,1.68 h 1,EC = 100.00,-5473 8,3671 4,2649 4,9449 5,7353 15,-4974 8,-156 5,22315 8,12822 5,-12462 5,5533 4,-2113 4,-18284 7,-29210 6,8623.65 5,24.60 5,1452 4,200.91 12,,,,,,,,,0 ,0 ,0 
40,47,0.3358,1/2-,-79011 4,14.0 s 2,IT = 100.00,-5473 8,3671 4,2649 4,9449 5,7353 15,-4974 8,-156 5,22315 8,12822 5,-12462 5,5533 4,-2113 4,-18284 7,-29210 6,8623.65 5,24.60 5,1452 4,200.91 12,,,,,,,,,0 ,0 ,0 
40,46,0.0,0+,-77969 4,16.5 h 1,EC = 100.00,-8835 7,1314 15,292 15,12865 7,7416 19,-4384 7,-122 4,22690 7,11897 4,-13858 5,6554 4,-4155 5,-19761 5,-32918 5,8614.05 4,26.21 4,1708 5,751.75 3,751.75 3,,1666.57 6,2.21692 12,0.148 14,0.519 ,,,,,
40,45,0.0,(7/2+),-73175 6,7.86 m 4,EC = 100.00,-6896 8,4667 20,3645 20,9825 8,6570 8,-4072 7,-96 5,23406 9,10956 9,-15665 17,7928 7,185 7,-20053 6,-31705 9,8564.04 8,31.42 8,1520 6,50.12 4,,,,,,,,,,,
40,45,0.2920,(1/2-),-72883 6,10.9 s 3,IT LT 100.00,-6896 8,4667 20,3645 20,9825 8,6570 8,-4072 7,-96 5,23406 9,10956 9,-15665 17,7928 7,185 7,-20053 6,-31705 9,8564.04 8,31.42 8,1520 6,50.12 4,,,,,,,,,,,
40,45,0.2920,(1/2-),-72883 6,10.9 s 3,EC AP 0.00,-6896 8,4667 20,3645 20,9825 8,6570 8,-4072 7,-96 5,23406 9,10956 9,-15665 17,7928 7,185 7,-20053 6,-31705 9,8564.04 8,31.42 8,1520 6,50.12 4,,,,,,,,,,,
40,44,0.0,0+,-71422 5,25.8 m 5,EC = 100.00,-10228 6,2473 7,1451 7,13581 8,6505 19,-3535 6,-77 5,23950 6,9990 8,-1.73E+4 3,9228 6,-1913 9,-2.188E+4 16,-35754 8,8549.03 7,26.35 7,1878 6,539.92 9,539.92 9,,1262.81 13,2.33888 5,0.177 5,1.18 18,,,,,
40,49,0.0,9/2+,-84878 3,78.41 h 12,EC = 100.00,-4252 24,2833 3,1811 3,9320 6,7868 3,-6200 4,922.8 24,21673 5,14576 3,-9863 5,1331 3,-4245 3,-1.678E+4 6,-27146 4,8673.39 3,4.74 3,1323 3,587.82 10,,,,,,,,,2.1E-14 13,7.E-12 4,1.0E-13 6
40,49,0.5878,1/2-,-84290 3,4.161 m 10,IT = 93.77,-4252 24,2833 3,1811 3,9320 6,7868 3,-6200 4,922.8 24,21673 5,14576 3,-9863 5,1331 3,-4245 3,-1.678E+4 6,-27146 4,8673.39 3,4.74 3,1323 3,587.82 10,,,,,,,,,2.1E-14 13,7.E-12 4,1.0E-13 6
40,49,0.5878,1/2-,-84290 3,4.161 m 10,EC = 6.23,-4252 24,2833 3,1811 3,9320 6,7868 3,-6200 4,922.8 24,21673 5,14576 3,-9863 5,1331 3,-4245 3,-1.678E+4 6,-27146 4,8673.39 3,4.74 3,1323 3,587.82 10,,,,,,,,,2.1E-14 13,7.E-12 4,1.0E-13 6
40,48,0.0,0+,-83629 5,83.4 d 3,EC = 100.00,-7.46E+3 6,670 6,-352 6,12353 7,7899 6,-5404 6,-100 4,21802 6,13684 5,-10942 7,4293 5,-6038 5,-17826 9,-30637 8,8666.03 6,14.66 6,1516 5,1057.03 4,1057.03 4,2455.88 7,2139.59 5,2.02415 9,0.108 6,1.46 22,,,0 ,5.E-14 3,0 
40,48,2.8878,0+,-80741 5,1.320 us 25,IT = 100.00,-7.46E+3 6,670 6,-352 6,12353 7,7899 6,-5404 6,-100 4,21802 6,13684 5,-10942 7,4293 5,-6038 5,-17826 9,-30637 8,8666.03 6,14.66 6,1516 5,1057.03 4,1057.03 4,2455.88 7,2139.59 5,2.02415 9,0.108 6,1.46 22,,,0 ,5.E-14 3,0 
40,43,0.0,(1/2-),-65912 6,42 s 2,EC = 100.00,-8.30E+3 16,6294 20,5272 20,10369 7,5137 8,-2857 10,-271 6,2.453E+4 9,8961 7,-1.96E+4 4,10886 9,2809 9,-2.22E+4 3,-35694 9,8488.40 8,28.10 8,1606 5,52.72 5,,,,,,,,,,,
40,43,0.0,(1/2-),-65912 6,42 s 2,EP ? ,-8.30E+3 16,6294 20,5272 20,10369 7,5137 8,-2857 10,-271 6,2.453E+4 9,8961 7,-1.96E+4 4,10886 9,2809 9,-2.22E+4 3,-35694 9,8488.40 8,28.10 8,1606 5,52.72 5,,,,,,,,,,,
