8.0 10.0 -6227.6255 -6227.6255
8.0 11.0 -8965.2032 -8965.2032
8.0 12.0 -12322.8773 -12322.8773
8.0 13.0 -15394.7616 -15394.7616
8.0 14.0 -18061.1494 -18061.1494
8.0 15.0 -20217.2997 -20217.2997
8.0 16.0 -21428.0782 -21428.0782
8.0 17.0 -20739.0 -20739.0
8.0 18.0 -21375.0782 -21375.0782
8.0 19.0 -21926.0 -21926.0
9.0 5.0 -9260.5406 -9260.5406
9.0 6.0 -10223.8076 -10223.8076
9.0 7.0 -9087.8022 -9087.8022
9.0 8.0 -5818.6957 -5818.6957
9.0 9.0 -4415.2202 -4415.2202
9.0 10.0 -4013.7991 -4013.7991
9.0 11.0 -8126.2863 -8126.2863
9.0 12.0 -10342.5998 -10342.5998
9.0 13.0 -12744.7075 -12744.7075
9.0 14.0 -14995.9075 -14995.9075
9.0 15.0 -16646.8978 -16646.8978
9.0 16.0 -16322.6644 -16322.6644
9.0 17.0 -15515.0654 -15515.0654
9.0 18.0 -14011.8669 -14011.8669
9.0 19.0 -15959.0 -15959.0
9.0 20.0 -18258.0 -18258.0
10.0 5.0 -9948.4554 -9948.4554
10.0 6.0 -10451.4758 -10451.4758
10.0 7.0 -9039.8956 -9039.8956
10.0 8.0 -5115.0797 -5115.0797
10.0 9.0 -3528.4845 -3528.4845
10.0 10.0 -4729.8459 -4729.8459
10.0 11.0 -7347.928000000001 -7347.928000000001
10.0 12.0 -9666.8153 -9666.8153
10.0 13.0 -10911.8187 -10911.8187
10.0 14.0 -12172.73 -12172.73
10.0 15.0 -12522.4526 -12522.4526
10.0 16.0 -11226.8344 -11226.8344
10.0 17.0 -9995.3765 -9995.3765
10.0 18.0 -9625.5821 -9625.5821
10.0 19.0 -11354.143 -11354.143
10.0 20.0 -13805.8365 -13805.8365
10.0 21.0 -15913.0 -15913.0
10.0 22.0 -17506.0 -17506.0
11.0 6.0 -9735.0 -9735.0
11.0 7.0 -9351.3267 -9351.3267
11.0 8.0 -6062.2835 -6062.2835
11.0 9.0 -6249.6092 -6249.6092
11.0 10.0 -6561.4745 -6561.4745
11.0 11.0 -8479.4198 -8479.4198
11.0 12.0 -10467.3243 -10467.3243
11.0 13.0 -10825.3534 -10825.3534
11.0 14.0 -11735.1243 -11735.1243
11.0 15.0 -12079.0722 -12079.0722
11.0 16.0 -11227.9698 -11227.9698
11.0 17.0 -10957.747 -10957.747
11.0 18.0 -11079.0889 -11079.0889
11.0 19.0 -12624.9011 -12624.9011
11.0 20.0 -15312.3624 -15312.3624
11.0 21.0 -17188.5604 -17188.5604
11.0 22.0 -18794.9932 -18794.9932
11.0 23.0 -19705.0 -19705.0
11.0 24.0 -21436.0 -21436.0
12.0 7.0 -10801.8956 -10801.8956
12.0 8.0 -8933.997 -8933.997
12.0 9.0 -8021.5172 -8021.5172
12.0 10.0 -8142.5196 -8142.5196
12.0 11.0 -9650.644 -9650.644
12.0 12.0 -9316.5618 -9316.5618
12.0 13.0 -9885.9215 -9885.9215
12.0 14.0 -10614.7437 -10614.7437
12.0 15.0 -11857.4651 -11857.4651
12.0 16.0 -11493.219 -11493.219
12.0 17.0 -11001.7729 -11001.7729
12.0 18.0 -11787.402 -11787.402
12.0 19.0 -12597.9777 -12597.9777
12.0 20.0 -14553.5547 -14553.5547
12.0 21.0 -15861.846000000001 -15861.846000000001
12.0 22.0 -17381.7116 -17381.7116
12.0 23.0 -17966.7238 -17966.7238
12.0 24.0 -19044.0 -19044.0
12.0 25.0 -20344.0 -20344.0
12.0 26.0 -21192.0 -21192.0
13.0 8.0 -10055.0 -10055.0
13.0 9.0 -9262.0 -9262.0
13.0 10.0 -8606.2292 -8606.2292
13.0 11.0 -9324.2165 -9324.2165
13.0 12.0 -9156.0324 -9156.0324
13.0 13.0 -9453.6638 -9453.6638
13.0 14.0 -10091.9259 -10091.9259
13.0 15.0 -10857.7346 -10857.7346
13.0 16.0 -11274.8645 -11274.8645
13.0 17.0 -11428.2519 -11428.2519
13.0 18.0 -11857.8341 -11857.8341
13.0 19.0 -12535.969 -12535.969
13.0 20.0 -13602.2918 -13602.2918
13.0 21.0 -13897.2044 -13897.2044
13.0 22.0 -14894.677 -14894.677
13.0 23.0 -15114.6831 -15114.6831
13.0 24.0 -16395.4644 -16395.4644
13.0 25.0 -17635.0 -17635.0
13.0 26.0 -18767.0 -18767.0
13.0 27.0 -19507.0 -19507.0
13.0 28.0 -20969.0 -20969.0
13.0 29.0 -22340.0 -22340.0
13.0 30.0 -24132.0 -24132.0
14.0 9.0 -10314.0 -10314.0
14.0 10.0 -9157.4242 -9157.4242
14.0 11.0 -9501.4448 -9501.4448
14.0 12.0 -9165.9328 -9165.9328
14.0 13.0 -9335.7466 -9335.7466
14.0 14.0 -9984.1348 -9984.1348
14.0 15.0 -11127.2154 -11127.2154
14.0 16.0 -10643.3347 -10643.3347
14.0 17.0 -10787.358999999999 -10787.358999999999
14.0 18.0 -11482.6595 -11482.6595
14.0 19.0 -12326.8839 -12326.8839
14.0 20.0 -13535.2274 -13535.2274
14.0 21.0 -13694.2441 -13694.2441
14.0 22.0 -14032.1404 -14032.1404
14.0 23.0 -13959.3009 -13959.3009
14.0 24.0 -14918.5391 -14918.5391
14.0 25.0 -15744.35 -15744.35
14.0 26.0 -17138.1994 -17138.1994
14.0 27.0 -17436.0 -17436.0
14.0 28.0 -19659.0 -19659.0
14.0 29.0 -20871.0 -20871.0
14.0 30.0 -22664.0 -22664.0
14.0 31.0 -23435.0 -23435.0
15.0 10.0 -9324.0 -9324.0
15.0 11.0 -9653.0 -9653.0
15.0 12.0 -9832.0193 -9832.0193
15.0 13.0 -9523.9602 -9523.9602
15.0 14.0 -10461.791 -10461.791
15.0 15.0 -10415.6324 -10415.6324
15.0 16.0 -9668.5967 -9668.5967
15.0 17.0 -9879.0727 -9879.0727
15.0 18.0 -10554.503999999999 -10554.503999999999
15.0 19.0 -11109.5009 -11109.5009
15.0 20.0 -12332.0163 -12332.0163
15.0 21.0 -11576.5922 -11576.5922
15.0 22.0 -12923.5461 -12923.5461
15.0 23.0 -14048.8619 -14048.8619
15.0 24.0 -14975.8218 -14975.8218
15.0 25.0 -16514.4895 -16514.4895
15.0 26.0 -17214.2477 -17214.2477
15.0 27.0 -17803.0 -17803.0
15.0 28.0 -18874.0 -18874.0
15.0 29.0 -20135.0 -20135.0
15.0 30.0 -21055.0 -21055.0
15.0 31.0 -21575.0 -21575.0
15.0 32.0 -21885.0 -21885.0
16.0 10.0 -8385.0 -8385.0
16.0 11.0 -8884.0 -8884.0
16.0 12.0 -9096.8986 -9096.8986
16.0 13.0 -9346.661 -9346.661
16.0 14.0 -9343.167 -9343.167
16.0 15.0 -9082.9421 -9082.9421
16.0 16.0 -6947.6559 -6947.6559
16.0 17.0 -7115.6926 -7115.6926
16.0 18.0 -7923.6429 -7923.6429
16.0 19.0 -8322.0883 -8322.0883
16.0 20.0 -9011.3676 -9011.3676
16.0 21.0 -8807.0137 -8807.0137
16.0 22.0 -9294.4477 -9294.4477
16.0 23.0 -11196.1074 -11196.1074
16.0 24.0 -12826.6402 -12826.6402
16.0 25.0 -14861.9837 -14861.9837
16.0 26.0 -15892.3645 -15892.3645
16.0 27.0 -16940.7282 -16940.7282
16.0 28.0 -17296.028000000002 -17296.028000000002
16.0 29.0 -18965.0 -18965.0
16.0 30.0 -18625.0 -18625.0
16.0 31.0 -19554.0 -19554.0
16.0 32.0 -19346.0 -19346.0
16.0 33.0 -19124.0 -19124.0
17.0 11.0 -8175.0 -8175.0
17.0 12.0 -8593.0 -8593.0
17.0 13.0 -8723.0 -8723.0
17.0 14.0 -8800.436 -8800.436
17.0 15.0 -8611.7653 -8611.7653
17.0 16.0 -6475.4069 -6475.4069
17.0 17.0 -6664.1457 -6664.1457
17.0 18.0 -6997.903 -6997.903
17.0 19.0 -7642.0475 -7642.0475
17.0 20.0 -7849.1172 -7849.1172
17.0 21.0 -7674.3302 -7674.3302
17.0 22.0 -7367.3246 -7367.3246
17.0 23.0 -9731.6896 -9731.6896
17.0 24.0 -10736.0951 -10736.0951
17.0 25.0 -12635.1209 -12635.1209
17.0 26.0 -13809.7908 -13809.7908
17.0 27.0 -14764.7 -14764.7
17.0 28.0 -15707.6929 -15707.6929
17.0 29.0 -17251.7068 -17251.7068
17.0 30.0 -17046.0 -17046.0
17.0 31.0 -17815.0 -17815.0
17.0 32.0 -17646.0 -17646.0
17.0 33.0 -17565.0 -17565.0
17.0 34.0 -16945.0 -16945.0
18.0 12.0 -8034.0 -8034.0
18.0 13.0 -8590.0 -8590.0
18.0 14.0 -8698.4711 -8698.4711
18.0 15.0 -8714.7873 -8714.7873
18.0 16.0 -6743.9542 -6743.9542
18.0 17.0 -6429.6731 -6429.6731
18.0 18.0 -6640.920999999999 -6640.920999999999
18.0 19.0 -6786.7364 -6786.7364
18.0 20.0 -7208.0532 -7208.0532
18.0 21.0 -6820.9014 -6820.9014
18.0 22.0 -6800.675 -6800.675
18.0 23.0 -8595.9996 -8595.9996
18.0 24.0 -9986.378 -9986.378
18.0 25.0 -11272.0549 -11272.0549
18.0 26.0 -12260.3265 -12260.3265
18.0 27.0 -13187.1372 -13187.1372
18.0 28.0 -14558.4231 -14558.4231
18.0 29.0 -15596.7293 -15596.7293
18.0 30.0 -15575.6067 -15575.6067
18.0 31.0 -16145.0 -16145.0
18.0 32.0 -16295.0 -16295.0
18.0 33.0 -16115.0 -16115.0
18.0 34.0 -16194.0 -16194.0
18.0 35.0 -16025.0 -16025.0
19.0 13.0 -8705.0 -8705.0
19.0 14.0 -8907.0 -8907.0
19.0 15.0 -8320.0 -8320.0
19.0 16.0 -6563.2566 -6563.2566
19.0 17.0 -6507.3916 -6507.3916
19.0 18.0 -6221.776999999999 -6221.776999999999
19.0 19.0 -6785.5898 -6785.5898
19.0 20.0 -7218.5796 -7218.5796
19.0 21.0 -6438.4047 -6438.4047
19.0 22.0 -6222.9130000000005 -6222.9130000000005
19.0 23.0 -7648.8307 -7648.8307
19.0 24.0 -9200.0923 -9200.0923
19.0 25.0 -10648.5952 -10648.5952
19.0 26.0 -11733.3678 -11733.3678
19.0 27.0 -13007.0756 -13007.0756
19.0 28.0 -13977.3871 -13977.3871
19.0 29.0 -14230.4245 -14230.4245
19.0 30.0 -13773.8671 -13773.8671
19.0 31.0 -14417.8198 -14417.8198
19.0 32.0 -15360.0 -15360.0
19.0 33.0 -15282.0 -15282.0
19.0 34.0 -15460.0 -15460.0
19.0 35.0 -15275.0 -15275.0
19.0 36.0 -16245.0 -16245.0
19.0 37.0 -16804.0 -16804.0
20.0 13.0 -9364.0 -9364.0
20.0 14.0 -9606.0 -9606.0
20.0 15.0 -8560.0 -8560.0
20.0 16.0 -6675.7297 -6675.7297
20.0 17.0 -6176.6909 -6176.6909
20.0 18.0 -6105.1265 -6105.1265
20.0 19.0 -6660.3337 -6660.3337
20.0 20.0 -7039.7755 -7039.7755
20.0 21.0 -6615.1452 -6615.1452
20.0 22.0 -6257.3824 -6257.3824
20.0 23.0 -7591.5931 -7591.5931
20.0 24.0 -8853.7456 -8853.7456
20.0 25.0 -10169.6366 -10169.6366
20.0 26.0 -11141.8475 -11141.8475
20.0 27.0 -12759.7706 -12759.7706
20.0 28.0 -13976.5233 -13976.5233
20.0 29.0 -13954.1172 -13954.1172
20.0 30.0 -12242.8911 -12242.8911
20.0 31.0 -13389.9515 -13389.9515
20.0 32.0 -14336.2605 -14336.2605
20.0 33.0 -14752.0 -14752.0
20.0 34.0 -14355.0 -14355.0
20.0 35.0 -14586.0 -14586.0
20.0 36.0 -14556.0 -14556.0
20.0 37.0 -15775.0 -15775.0
20.0 38.0 -16516.0 -16516.0
21.0 14.0 -9585.0 -9585.0
21.0 15.0 -8264.0 -8264.0
21.0 16.0 -6185.0 -6185.0
21.0 17.0 -5454.0 -5454.0
21.0 18.0 -5424.7488 -5424.7488
21.0 19.0 -5531.0869 -5531.0869
21.0 20.0 -6267.0746 -6267.0746
21.0 21.0 -5745.1591 -5745.1591
21.0 22.0 -4805.8704 -4805.8704
21.0 23.0 -6705.454000000001 -6705.454000000001
21.0 24.0 -7937.6884 -7937.6884
21.0 25.0 -9164.5284 -9164.5284
21.0 26.0 -10186.364 -10186.364
21.0 27.0 -11147.5013 -11147.5013
21.0 28.0 -12371.7195 -12371.7195
21.0 29.0 -11548.1068 -11548.1068
21.0 30.0 -9963.287 -9963.287
21.0 31.0 -10663.9943 -10663.9943
21.0 32.0 -11582.9747 -11582.9747
21.0 33.0 -11134.9967 -11134.9967
21.0 34.0 -10751.567 -10751.567
21.0 35.0 -10803.1358 -10803.1358
21.0 36.0 -11508.8464 -11508.8464
21.0 37.0 -12754.0 -12754.0
21.0 38.0 -13725.0 -13725.0
21.0 39.0 -14955.0 -14955.0
21.0 40.0 -16055.0 -16055.0
21.0 41.0 -17045.0 -17045.0
21.0 42.0 -18105.0 -18105.0
22.0 15.0 -8285.0 -8285.0
22.0 16.0 -5945.0 -5945.0
22.0 17.0 -5115.0 -5115.0
22.0 18.0 -4967.1884 -4967.1884
22.0 19.0 -4986.3846 -4986.3846
22.0 20.0 -5470.7658 -5470.7658
22.0 21.0 -4457.8001 -4457.8001
22.0 22.0 -5127.1001 -5127.1001
22.0 23.0 -6297.2739 -6297.2739
22.0 24.0 -8005.8918 -8005.8918
22.0 25.0 -8953.6551 -8953.6551
22.0 26.0 -9449.1378 -9449.1378
22.0 27.0 -10176.6978 -10176.6978
22.0 28.0 -10717.1735 -10717.1735
22.0 29.0 -9813.2154 -9813.2154
22.0 30.0 -7677.7458 -7677.7458
22.0 31.0 -8006.3463 -8006.3463
22.0 32.0 -8579.4981 -8579.4981
22.0 33.0 -7925.0749 -7925.0749
22.0 34.0 -7581.6397 -7581.6397
22.0 35.0 -7439.0568 -7439.0568
22.0 36.0 -8181.9971 -8181.9971
22.0 37.0 -9654.0 -9654.0
22.0 38.0 -11014.223 -11014.223
22.0 39.0 -12235.0 -12235.0
22.0 40.0 -13094.0 -13094.0
22.0 41.0 -14095.0 -14095.0
22.0 42.0 -14905.0 -14905.0
22.0 43.0 -16225.0 -16225.0
23.0 16.0 -6955.0 -6955.0
23.0 17.0 -6105.0 -6105.0
23.0 18.0 -5895.0 -5895.0
23.0 19.0 -5795.0 -5795.0
23.0 20.0 -6168.5473 -6168.5473
23.0 21.0 -5709.6423 -5709.6423
23.0 22.0 -5668.9974 -5668.9974
23.0 23.0 -7379.8098 -7379.8098
23.0 24.0 -8243.8356 -8243.8356
23.0 25.0 -9086.8859 -9086.8859
23.0 26.0 -9314.7513 -9314.7513
23.0 27.0 -9886.5127 -9886.5127
23.0 28.0 -10291.1787 -10291.1787
23.0 29.0 -9363.8644 -9363.8644
23.0 30.0 -7714.1438 -7714.1438
23.0 31.0 -7786.0627 -7786.0627
23.0 32.0 -8299.699 -8299.699
23.0 33.0 -8084.755999999999 -8084.755999999999
23.0 34.0 -8090.4245 -8090.4245
23.0 35.0 -8417.565999999999 -8417.565999999999
23.0 36.0 -9193.4251 -9193.4251
23.0 37.0 -9996.469000000001 -9996.469000000001
23.0 38.0 -11222.3845 -11222.3845
23.0 39.0 -12158.5104 -12158.5104
23.0 40.0 -13335.5063 -13335.5063
23.0 41.0 -14194.0 -14194.0
23.0 42.0 -15035.0 -15035.0
23.0 43.0 -16035.0 -16035.0
23.0 44.0 -17238.0 -17238.0
24.0 17.0 -7185.0 -7185.0
24.0 18.0 -6735.0 -6735.0
24.0 19.0 -6895.0 -6895.0
24.0 20.0 -6853.3757 -6853.3757
24.0 21.0 -6242.1787 -6242.1787
24.0 22.0 -6792.1331 -6792.1331
24.0 23.0 -7672.4178 -7672.4178
24.0 24.0 -7697.6429 -7697.6429
24.0 25.0 -8747.0017 -8747.0017
24.0 26.0 -8558.0106 -8558.0106
24.0 27.0 -8938.0185 -8938.0185
24.0 28.0 -9351.4721 -9351.4721
24.0 29.0 -9148.5212 -9148.5212
24.0 30.0 -7928.4276 -7928.4276
24.0 31.0 -7802.2745 -7802.2745
24.0 32.0 -8232.3457 -8232.3457
24.0 33.0 -8068.4674 -8068.4674
24.0 34.0 -8672.9111 -8672.9111
24.0 35.0 -8708.378 -8708.378
24.0 36.0 -9910.4207 -9910.4207
24.0 37.0 -10519.5695 -10519.5695
24.0 38.0 -12359.8588 -12359.8588
24.0 39.0 -12724.0 -12724.0
24.0 40.0 -13965.1963 -13965.1963
24.0 41.0 -14365.0 -14365.0
24.0 42.0 -15365.0 -15365.0
24.0 43.0 -15835.0 -15835.0
24.0 44.0 -16635.0 -16635.0
24.0 45.0 -17265.0 -17265.0
25.0 18.0 -7625.0 -7625.0
25.0 19.0 -7434.0 -7434.0
25.0 20.0 -7715.0 -7715.0
25.0 21.0 -7223.0 -7223.0
25.0 22.0 -7074.9344 -7074.9344
25.0 23.0 -7913.4808 -7913.4808
25.0 24.0 -8158.3999 -8158.3999
25.0 25.0 -7975.9054 -7975.9054
25.0 26.0 -8661.0715 -8661.0715
25.0 27.0 -8658.2974 -8658.2974
25.0 28.0 -9153.1088 -9153.1088
25.0 29.0 -8759.9225 -8759.9225
25.0 30.0 -7934.3526 -7934.3526
25.0 31.0 -7893.5501 -7893.5501
25.0 32.0 -8059.5201 -8059.5201
25.0 33.0 -8354.2169 -8354.2169
25.0 34.0 -8825.1083 -8825.1083
25.0 35.0 -9209.4612 -9209.4612
25.0 36.0 -9731.9824 -9731.9824
25.0 37.0 -10518.2968 -10518.2968
25.0 38.0 -11701.3594 -11701.3594
25.0 39.0 -12326.5545 -12326.5545
25.0 40.0 -13215.1387 -13215.1387
25.0 41.0 -13962.1446 -13962.1446
25.0 42.0 -14265.0 -14265.0
25.0 43.0 -15025.0 -15025.0
25.0 44.0 -15674.0 -15674.0
25.0 45.0 -16575.0 -16575.0
25.0 46.0 -17301.0 -17301.0
26.0 19.0 -8427.0 -8427.0
26.0 20.0 -8275.0 -8275.0
26.0 21.0 -7584.0 -7584.0
26.0 22.0 -7011.5928 -7011.5928
26.0 23.0 -7660.8442 -7660.8442
26.0 24.0 -7429.8051 -7429.8051
26.0 25.0 -8051.0084 -8051.0084
26.0 26.0 -7935.6981 -7935.6981
26.0 27.0 -8040.0472 -8040.0472
26.0 28.0 -8418.1672 -8418.1672
26.0 29.0 -8455.623 -8455.623
26.0 30.0 -7612.5711 -7612.5711
26.0 31.0 -7319.315 -7319.315
26.0 32.0 -7644.8077 -7644.8077
26.0 33.0 -7979.5497 -7979.5497
26.0 34.0 -8552.9625 -8552.9625
26.0 35.0 -8820.4339 -8820.4339
26.0 36.0 -9311.1648 -9311.1648
26.0 37.0 -9944.6142 -9944.6142
26.0 38.0 -10485.9676 -10485.9676
26.0 39.0 -11146.3156 -11146.3156
26.0 40.0 -11640.1511 -11640.1511
26.0 41.0 -11955.032 -11955.032
26.0 42.0 -12682.0 -12682.0
26.0 43.0 -13314.0 -13314.0
26.0 44.0 -14175.0 -14175.0
26.0 45.0 -15085.0 -15085.0
26.0 46.0 -15985.0 -15985.0
26.0 47.0 -16785.0 -16785.0
26.0 48.0 -17444.0 -17444.0
27.0 20.0 -9175.0 -9175.0
27.0 21.0 -8155.0 -8155.0
27.0 22.0 -7225.0 -7225.0
27.0 23.0 -7596.5711 -7596.5711
27.0 24.0 -7200.6861 -7200.6861
27.0 25.0 -7472.2505 -7472.2505
27.0 26.0 -7464.3663 -7464.3663
27.0 27.0 -7808.097 -7808.097
27.0 28.0 -8211.6868 -8211.6868
27.0 29.0 -7754.0471 -7754.0471
27.0 30.0 -7080.224 -7080.224
27.0 31.0 -6713.9617 -6713.9617
27.0 32.0 -6942.2118 -6942.2118
27.0 33.0 -7163.6874 -7163.6874
27.0 34.0 -7836.8152 -7836.8152
27.0 35.0 -8021.7469 -8021.7469
27.0 36.0 -8751.1403 -8751.1403
27.0 37.0 -9249.4117 -9249.4117
27.0 38.0 -9867.9915 -9867.9915
27.0 39.0 -10309.4923 -10309.4923
27.0 40.0 -10859.6387 -10859.6387
27.0 41.0 -11078.4662 -11078.4662
27.0 42.0 -11843.0192 -11843.0192
27.0 43.0 -12199.487 -12199.487
27.0 44.0 -13214.0 -13214.0
27.0 45.0 -13805.0 -13805.0
27.0 46.0 -15035.0 -15035.0
27.0 47.0 -15515.0 -15515.0
27.0 48.0 -16366.0 -16366.0
27.0 49.0 -16915.0 -16915.0
27.0 50.0 -17634.0 -17634.0
28.0 21.0 -8303.0 -8303.0
28.0 22.0 -7094.0 -7094.0
28.0 23.0 -6945.0 -6945.0
28.0 24.0 -6976.1961 -6976.1961
28.0 25.0 -7305.0135 -7305.0135
28.0 26.0 -7226.768 -7226.768
28.0 27.0 -7571.6918 -7571.6918
28.0 28.0 -8000.4694 -8000.4694
28.0 29.0 -7561.3934 -7561.3934
28.0 30.0 -6399.1718 -6399.1718
28.0 31.0 -6100.3272 -6100.3272
28.0 32.0 -6290.9959 -6290.9959
28.0 33.0 -6464.9281 -6464.9281
28.0 34.0 -7016.0846 -7016.0846
28.0 35.0 -7272.8498 -7272.8498
28.0 36.0 -8110.7755 -8110.7755
28.0 37.0 -8630.2096 -8630.2096
28.0 38.0 -9553.1526 -9553.1526
28.0 39.0 -10531.9749 -10531.9749
28.0 40.0 -10919.1863 -10919.1863
28.0 41.0 -11185.67 -11185.67
28.0 42.0 -11570.9376 -11570.9376
28.0 43.0 -12122.7358 -12122.7358
28.0 44.0 -12754.0 -12754.0
28.0 45.0 -13334.0 -13334.0
28.0 46.0 -14235.0 -14235.0
28.0 47.0 -14736.0 -14736.0
28.0 48.0 -15365.0 -15365.0
28.0 49.0 -15785.0 -15785.0
28.0 50.0 -16645.0 -16645.0
28.0 51.0 -15885.0 -15885.0
28.0 52.0 -15075.0 -15075.0
29.0 23.0 -6034.0 -6034.0
29.0 24.0 -5785.0 -5785.0
29.0 25.0 -6075.0 -6075.0
29.0 26.0 -6718.1722 -6718.1722
29.0 27.0 -6710.6698 -6710.6698
29.0 28.0 -7074.5541 -7074.5541
29.0 29.0 -6082.6991 -6082.6991
29.0 30.0 -4753.374 -4753.374
29.0 31.0 -4729.6603 -4729.6603
29.0 32.0 -5063.3206 -5063.3206
29.0 33.0 -5365.1666 -5365.1666
29.0 34.0 -5774.9461 -5774.9461
29.0 35.0 -6198.8966 -6198.8966
29.0 36.0 -6790.4145 -6790.4145
29.0 37.0 -7258.8057 -7258.8057
29.0 38.0 -7892.9165 -7892.9165
29.0 39.0 -8199.5171 -8199.5171
29.0 40.0 -8975.9315 -8975.9315
29.0 41.0 -8992.7554 -8992.7554
29.0 42.0 -9814.2669 -9814.2669
29.0 43.0 -10565.3316 -10565.3316
29.0 44.0 -11026.9132 -11026.9132
29.0 45.0 -11906.1651 -11906.1651
29.0 46.0 -12525.2049 -12525.2049
29.0 47.0 -13106.0 -13106.0
29.0 48.0 -13318.0 -13318.0
29.0 49.0 -13674.0 -13674.0
29.0 50.0 -14272.0 -14272.0
29.0 51.0 -13444.0 -13444.0
29.0 52.0 -12425.0 -12425.0
29.0 53.0 -12834.0 -12834.0
30.0 24.0 -4667.0 -4667.0
30.0 25.0 -5044.0 -5044.0
30.0 26.0 -5255.0 -5255.0
30.0 27.0 -5344.0 -5344.0
30.0 28.0 -5445.4753 -5445.4753
30.0 29.0 -4304.633 -4304.633
30.0 30.0 -2691.7371 -2691.7371
30.0 31.0 -2689.8611 -2689.8611
30.0 32.0 -3364.133 -3364.133
30.0 33.0 -3481.5119 -3481.5119
30.0 34.0 -3955.6904 -3955.6904
30.0 35.0 -4114.9114 -4114.9114
30.0 36.0 -4577.7049 -4577.7049
30.0 37.0 -4792.4005 -4792.4005
30.0 38.0 -5333.0365 -5333.0365
30.0 39.0 -5717.0257 -5717.0257
30.0 40.0 -5983.3706 -5983.3706
30.0 41.0 -6011.0138 -6011.0138
30.0 42.0 -7106.5881 -7106.5881
30.0 43.0 -8039.6706 -8039.6706
30.0 44.0 -8967.7678 -8967.7678
30.0 45.0 -9577.5964 -9577.5964
30.0 46.0 -10501.8715 -10501.8715
30.0 47.0 -11105.9596 -11105.9596
30.0 48.0 -11208.0 -11208.0
30.0 49.0 -11617.0 -11617.0
30.0 50.0 -11883.0 -11883.0
30.0 51.0 -11274.0 -11274.0
30.0 52.0 -9859.0 -9859.0
30.0 53.0 -10555.0 -10555.0
30.0 54.0 -11015.0 -11015.0
30.0 55.0 -11435.0 -11435.0
30.0 56.0 -11767.0 -11767.0
31.0 25.0 -4385.0 -4385.0
31.0 26.0 -4695.0 -4695.0
31.0 27.0 -4725.0 -4725.0
31.0 28.0 -4550.0 -4550.0
31.0 29.0 -3386.0 -3386.0
31.0 30.0 -2250.564 -2250.564
31.0 31.0 -2744.0868 -2744.0868
31.0 32.0 -2613.5612 -2613.5612
31.0 33.0 -2912.4803 -2912.4803
31.0 34.0 -3098.3398 -3098.3398
31.0 35.0 -3361.1014 -3361.1014
31.0 36.0 -3724.2037 -3724.2037
31.0 37.0 -4086.5521 -4086.5521
31.0 38.0 -4489.0583 -4489.0583
31.0 39.0 -5076.7769 -5076.7769
